Longitude Latitude "negative depth"
-150.9839  63.0008 -122.7600
-146.8394  61.3597  -35.4200
-149.4612  62.6765  -77.7800
-152.1634  60.4370  -73.5000
-150.5480  63.1650 -138.4400
-152.3765  59.3530  -56.6500
-152.1831  60.3445  -77.5300
-151.8017  59.7803  -58.5900
-149.6933  61.8163  -37.9800
-151.1389  59.2238  -52.9500
-151.2728  62.0860  -93.1700
-152.5096  59.4141  -77.0300
-150.4775  62.9028  -94.6100
-149.5557  62.8062  -79.7400
-150.8396  63.0513 -122.5300
-150.1219  62.0472  -54.1200
-153.2393  60.2312 -134.5200
-152.7482  59.6897  -85.2100
-150.2843  62.9654  -96.3100
-150.4801  63.2155 -137.7700
-149.6912  63.5885 -124.9600
-148.4587  62.3198  -34.4500
-149.2505  62.8246  -69.3700
-152.6033  59.8221  -82.5000
-151.4454  59.9229  -63.0200
-147.7169  61.3876  -29.4500
-151.0896  61.8508  -66.2700
-154.3746  58.3596  -82.6500
-153.3251  59.8519 -120.5800
-147.7639  62.0762  -35.1500
-147.5935  62.1807  -60.2700
-152.9515  59.5501  -96.6300
-152.9193  59.5495  -84.5200
-150.7646  63.0615 -131.7400
-150.7924  61.6407  -57.4900
-152.9209  59.5655  -99.2600
-151.3194  61.3248  -62.4700
-148.1222  61.9027  -36.6200
-149.3328  62.2107  -47.6600
-149.4200  62.2253  -56.1100
-150.9121  60.7256  -46.0600
-150.6730  63.0622 -123.3900
-148.3780  63.0835  -77.9700
-151.5305  59.8570  -51.8200
-151.2380  62.0404  -89.4200
-153.7289  59.8527 -135.3400
-150.4706  63.2063 -140.9700
-150.5360  62.9230 -106.4400
-152.6257  60.1391 -102.7600
-151.9483  61.6160 -101.3200
-148.9264  62.5330  -54.3200
-149.7841  63.1486  -92.1700
-152.6720  60.2157 -101.5000
-155.4979  58.6289 -139.7000
-149.4353  63.6303 -123.0700
-153.3712  59.5688 -117.7900
-151.9562  60.4732  -69.5200
-153.4807  59.8088 -121.2600
-150.8451  62.0829  -71.2400
-151.3257  61.5373  -64.6300
-149.0834  63.1112  -74.9100
-151.2801  60.3206  -52.2200
-150.6603  61.3646  -55.6600
-147.6508  62.0638  -35.6300
-150.6849  63.1726 -136.1300
-146.4638  61.8051  -39.1500
-151.4647  60.6990  -64.4500
-152.9771  59.4060  -78.3500
-152.2684  60.0089  -86.6400
-151.8804  60.1529  -64.1100
-150.4500  63.2395 -135.1800
-153.0473  59.8705 -116.7900
-152.1140  59.7547  -66.6000
-153.2702  60.2155 -138.3500
-152.9551  60.1460 -111.1400
-153.0951  59.7075 -114.9000
-150.1274  61.7244  -39.0400
-148.8389  62.0907  -55.0200
-149.5960  63.0838  -93.5800
-152.2479  60.8085  -87.8100
-150.1567  61.0195  -36.9700
-152.7434  60.0349  -91.9600
-153.0416  59.7233  -98.5800
-153.2063  59.5299 -110.0900
-150.5683  63.1960 -136.7800
-152.0638  62.1386 -115.9900
-149.1219  63.1804  -83.2100
-154.3027  58.5257  -89.1700
-153.2316  59.8583 -120.4000
-152.0993  59.7692  -56.9300
-151.0531  60.4570  -44.2300
-149.0744  61.1963  -35.8700
-152.6976  59.6687  -81.1100
-153.4433  59.8549 -127.1900
-150.1288  61.0250  -34.3100
-149.1352  61.2281  -33.9000
-150.2980  62.9202  -90.1200
-151.8600  60.4299  -64.3200
-150.4091  63.1456 -125.5900
-150.8869  62.9735 -120.8200
-151.8634  59.7584  -53.3300
-149.9375  60.8157  -30.5200
-151.9533  61.3571  -90.5100
-150.7559  63.0566 -123.0200
-149.3220  62.7791  -73.7400
-153.3922  59.6683 -109.0500
-150.6587  61.6620  -48.6200
-150.3561  61.7082  -45.0500
-149.9175  61.1562  -37.8900
-153.1323  59.6917 -101.5200
-151.0358  62.9378 -117.7900
-147.4650  62.3316  -41.4900
-151.4456  59.8510  -52.2400
-151.2044  62.8950 -129.9000
-149.9276  62.8988  -81.7100
-150.2051  61.8045  -45.3900
-150.5576  63.1774 -133.2100
-153.3667  59.7799 -114.9900
-150.1761  61.0367  -41.4200
-150.1555  61.2139  -40.6600
-151.4662  60.2032  -51.0500
-151.0711  62.4658  -94.8700
-152.2548  60.7631  -89.1500
-150.5790  63.0596 -123.3400
-150.9834  60.8283  -45.0600
-149.4161  62.3838  -63.2100
-151.8831  61.9022  -96.9400
-148.2435  61.6065  -29.3400
-152.8662  60.0043  -96.2600
-150.4530  60.9696  -41.6200
-152.7402  59.9140  -94.7800
-151.0676  62.1134  -83.8500
-150.4306  62.7943  -90.5300
-150.7928  61.4843  -52.8000
-151.3027  62.0282  -87.2500
-153.0142  59.8245 -119.0700
-153.1836  59.7092 -104.8800
-152.2277  60.7036  -84.9900
-151.2201  60.7077  -50.6300
-150.4463  61.0315  -42.0600
-150.6418  61.8479  -50.3400
-151.5555  59.3036  -53.9700
-149.5635  63.4723 -108.4400
-149.5441  63.4968 -106.0700
-152.6359  59.7603  -82.0800
-151.4430  61.0298  -65.3400
-150.9570  61.1455  -46.0400
-150.4871  62.3722  -74.3700
-150.4946  63.1324 -126.7900
-153.3762  59.8982 -135.9700
-146.5764  61.5564  -36.6900
-154.0585  59.0492 -105.9400
-152.5764  59.9431  -84.4300
-150.9330  61.3344  -51.9300
-149.3173  63.2335  -90.1400
-152.8282  60.0623 -100.7500
-148.4848  63.7878 -106.9700
-151.2680  59.9574  -47.1900
-153.4480  59.6183 -114.7400
-151.9185  62.0244  -93.3900
-151.6167  62.3030 -103.6700
-154.9937  58.3704 -106.3500
-148.8998  62.8313  -64.3600
-150.5679  61.3718  -61.6400
-153.0544  60.1727 -118.2500
-150.6096  61.3831  -60.1000
-150.3954  63.1623 -116.0600
-152.1297  60.4602  -78.3500
-152.9704  60.0544 -114.6700
-151.5760  61.0670  -73.3700
-148.4554  63.8068 -104.5500
-149.6455  62.4873  -63.4000
-153.0425  60.0755 -111.0400
-148.1583  63.1734  -71.6200
-151.0305  61.6635  -63.2500
-153.3393  60.1299 -138.8700
-151.3175  61.6562  -67.5400
-152.0277  60.7379  -83.5100
-149.6836  61.7626  -44.2800
-152.7767  59.8504  -91.4700
-152.5582  59.9711  -97.2600
-148.7814  61.6310  -37.6700
-151.9049  62.3711 -124.0000
-151.4305  60.9188  -60.1700
-151.3926  61.5869  -66.5100
-149.2442  61.1204  -29.4700
-152.4573  59.1974  -52.0900
-149.8914  63.1010 -103.4300
-153.4222  59.4828  -98.4700
-150.9079  62.9507 -127.7600
-148.1934  62.8774  -61.2200
-148.8140  62.7527  -60.7700
-149.4364  62.8341  -69.8400
-151.2670  61.7868  -64.6500
-153.1906  59.9471 -115.6700
-150.3188  63.2526 -131.7700
-150.5769  62.9180 -114.9300
-153.4462  59.5543 -115.0400
-151.1617  60.2912  -46.2500
-150.3131  63.1779 -118.9200
-150.6178  61.8284  -57.0900
-150.0589  61.6087  -48.0400
-150.8192  62.4736  -77.6800
-150.8216  62.0941  -77.4400
-153.2594  59.8727 -118.4900
-150.6547  60.9306  -48.2700
-152.6226  59.7668  -79.3400
-151.0183  60.2677  -62.3500
-153.0557  60.0056 -106.3800
-152.7768  60.0219  -94.4500
-151.3828  60.9170  -60.3100
-149.5332  61.4028  -32.7500
-151.3093  61.6470  -69.6100
-152.7466  59.2682  -65.9500
-149.4409  62.3584  -57.9200
-150.7346  63.1087 -140.4000
-150.0262  61.5217  -43.2700
-151.7805  60.7054  -74.8300
-150.2672  61.2684  -44.3400
-150.0452  61.5355  -40.4000
-152.1978  59.8845  -76.7000
-151.4219  62.2824  -90.5800
-149.9324  61.6589  -38.6300
-152.5092  60.1911  -86.1500
-150.8689  62.9773 -132.9200
-152.9115  60.2007 -102.2600
-151.9730  61.1761  -98.4900
-152.7970  59.5016  -77.3000
-152.7944  59.4941  -74.7200
-147.2592  61.5537  -27.1100
-151.7892  60.6703  -72.0800
-150.0108  61.5361  -44.4000
-150.0339  61.5378  -40.9100
-150.7317  60.3269  -38.2200
-147.6284  61.4438  -31.8300
-150.5307  63.2016 -136.3300
-150.5297  61.5766  -48.5800
-151.2902  62.1787  -93.3400
-152.0244  60.0945  -62.2600
-150.6010  63.1349 -138.4400
-152.3038  59.8157  -82.5100
-150.7969  61.4115  -52.5800
-150.6662  60.9781  -44.5500
-150.6790  61.5667  -49.6900
-150.1576  61.1948  -46.7700
-150.4775  63.2014 -122.0200
-152.1833  61.1249 -102.0200
-152.0843  60.0808  -69.3300
-150.9789  61.8993  -61.0500
-150.3990  61.3649  -50.2300
-153.1659  59.7741 -103.0600
-153.2870  59.9898 -127.2200
-149.8426  62.0134  -46.7200
-146.4670  61.6292  -37.6900
-150.9992  62.9009 -118.3900
-152.8625  60.2420 -109.5500
-153.0824  60.1450 -114.8000
-149.4584  62.8050  -76.9700
-151.4940  61.0524  -66.5100
-152.2747  60.5227  -88.7500
-151.9186  60.6095  -76.9600
-153.2867  59.9175 -122.9600
-151.7116  60.8801  -73.2900
-150.6420  60.6961  -39.8000
-150.6073  60.2529  -39.1100
-152.6767  59.4906  -90.1800
-148.7976  62.6476  -71.9700
-147.9675  62.1902  -46.4500
-150.5917  63.0496 -115.3500
-149.1682  62.5401  -53.7400
-150.7272  61.2842  -53.3200
-151.1740  61.9709  -65.4800
-149.9954  62.8759  -80.4800
-151.6789  61.4875  -82.7400
-153.6095  59.7492 -118.6500
-150.9910  61.8345  -74.0000
-150.6221  61.8467  -48.9600
-150.1967  61.7124  -38.6800
-147.5707  61.4497  -33.8700
-150.8429  60.8804  -50.2300
-153.3471  60.1187 -127.9700
-149.7489  61.7641  -32.9500
-151.7828  59.2096  -45.1900
-148.5328  62.3002  -46.6100
-151.3511  60.3622  -52.0000
-153.2184  59.8390 -115.2400
-150.5925  61.7201  -48.7100
-153.6206  60.0150 -146.7500
-149.8739  60.8648  -44.8000
-150.5341  63.0003 -121.4200
-150.2753  60.8702  -44.8800
-151.7475  60.2061  -58.1500
-153.2056  60.0256 -123.6800
-152.2732  59.8833  -67.2700
-149.7770  61.8114  -48.0700
-149.3884  62.1767  -50.7500
-149.3917  62.2128  -46.0600
-153.1769  60.5437 -165.7100
-148.2617  62.9037  -63.5100
-151.5609  59.9468  -58.3300
-153.3946  59.8613 -132.6000
-151.9432  61.6534  -94.8500
-150.6281  62.9904 -110.6600
-152.1040  60.2914  -69.9200
-150.6080  63.0798 -131.7100
-152.0408  60.6045  -77.6000
-147.4209  61.0124  -34.6500
-150.5192  61.4217  -57.8000
-150.2401  63.0326 -102.6400
-149.8159  62.6323  -71.9200
-153.2269  59.7481 -117.3000
-152.3495  60.3468  -84.8500
-152.1062  59.9373  -68.2800
-150.9404  63.0149 -131.1900
-149.6998  61.2262  -40.2800
-150.1748  61.6887  -50.0900
-153.3174  59.7359 -105.3300
-154.5382  58.8881 -123.9900
-149.8485  61.3976  -39.6600
-151.8548  61.7142 -101.0000
-151.9826  61.7543  -96.2800
-149.6310  62.9274  -78.5000
-150.6109  62.7735  -94.3900
-150.6123  62.8671 -105.6000
-149.4708  62.0349  -45.3000
-153.5065  60.1645 -156.4600
-150.7571  62.0896  -78.6800
-151.1524  60.2028  -56.2400
-149.7027  62.8186  -81.0500
-151.9923  59.8100  -59.8000
-148.9089  62.9344  -67.6300
-153.4478  60.0764 -137.0100
-152.1729  59.2775  -51.6100
-150.7585  61.7380  -62.3800
-152.9619  59.7587  -95.7500
-152.6988  59.5011  -74.2900
-150.7610  62.2669  -79.3800
-152.6813  59.8506  -97.7500
-148.3183  61.1676  -28.3400
-150.5570  62.7526  -88.6200
-148.9002  61.4817  -36.0600
-150.5462  63.0453 -123.4200
-151.3380  62.1982  -95.7000
-150.0175  62.0310  -50.5900
-146.5291  61.5836  -36.1000
-151.9374  61.6830  -95.4900
-150.2166  61.6871  -46.8800
-149.6326  62.9341  -77.5900
-150.3332  61.9335  -49.7000
-151.4880  60.1407  -48.6200
-152.3168  60.3693  -87.2300
-152.2619  61.0989 -106.3300
-152.9898  59.5617  -92.8700
-150.9185  62.6899 -103.1600
-151.7579  60.2145  -61.0000
-152.1719  59.7781  -65.5200
-149.7690  63.1947 -104.4500
-150.5875  62.8022  -93.3300
-152.1499  60.3751  -86.8200
-151.4805  60.0680  -59.0400
-149.7116  63.1231  -92.5200
-152.6640  59.3787  -71.7000
-151.1079  61.9398  -66.8100
-151.0723  60.2926  -53.9500
-149.3630  63.4673 -105.5000
-151.6740  61.6551  -78.9500
-151.0067  61.6950  -68.8900
-151.4265  61.7815  -81.6400
-152.0684  60.4050  -72.8600
-151.1761  59.4547  -47.3900
-152.7975  60.1526  -99.3500
-153.1502  59.7023 -106.3800
-149.2306  62.3917  -50.0400
-146.7480  61.3771  -36.9800
-150.2080  62.9436  -95.7200
-152.6118  59.8084  -85.8500
-146.7613  61.3754  -37.3000
-150.0177  63.2415 -107.6100
-150.8680  62.1055  -71.6500
-151.0758  60.2594  -57.6900
-152.0724  60.4048  -78.0800
-148.4104  63.8005 -111.5200
-151.9997  59.9962  -76.5300
-149.3607  62.8189  -77.1200
-146.5480  61.7693  -26.9000
-151.5087  59.9186  -49.0100
-149.8734  63.2415  -98.3100
-152.1622  60.4973  -84.8200
-151.4565  61.5643  -63.3000
-151.4712  59.7920  -43.2700
-146.5659  61.7679  -27.9800
-148.6331  62.7144  -43.1900
-152.8767  59.4930  -82.0300
-150.8655  63.0909 -139.1800
-149.8928  60.8390  -42.7500
-149.3440  61.3278  -41.1600
-152.3487  60.2734  -86.3500
-150.8270  63.0495 -132.4800
-151.8292  61.4836  -91.4700
-150.0108  61.4507  -38.3100
-153.6350  59.8283 -133.3100
-152.6822  60.3010 -104.2500
-152.4833  59.8498  -95.7500
-150.8556  60.2129  -48.3000
-147.4983  62.1307  -30.3800
-150.5896  63.0507 -124.9700
-152.6272  59.7357  -75.7100
-149.5151  60.6848  -36.2400
-153.4302  59.8964 -128.9600
-149.7538  62.1639  -60.0500
-149.6698  62.1453  -54.9900
-150.8691  62.0154  -80.7900
-149.7383  62.1610  -62.4900
-149.6691  62.1481  -56.4400
-149.7553  62.1645  -58.5300
-149.6602  62.1546  -52.5100
-149.7520  62.1637  -57.5100
-149.6537  62.1526  -51.9200
-150.8241  61.6350  -56.0600
-150.7824  61.6825  -53.4200
-150.5262  63.1710 -130.1300
-152.0895  61.7401 -107.8900
-150.5309  63.1868 -136.4400
-152.6298  60.0996 -100.5500
-151.4854  59.8822  -53.6900
-153.5258  60.1362 -155.4800
-152.6575  59.2632  -64.0000
-150.9707  61.4184  -58.5100
-153.2622  59.9598 -118.6900
-149.6891  62.1532  -55.3200
-149.7782  62.1683  -58.5600
-153.5965  60.0966 -155.1800
-151.1819  62.3470  -87.4200
-152.3292  59.8948  -87.3800
-152.5823  59.8395  -81.7300
-152.8169  60.1227 -100.4400
-149.7512  62.1561  -53.5800
-152.2171  60.2465  -78.4400
-150.7089  63.1254 -133.5900
-152.8333  59.0906  -65.5500
-149.4835  63.0480  -79.8600
-150.0528  61.5631  -46.9400
-152.9509  59.5727  -95.0000
-149.0268  63.1879  -85.7100
-153.2334  60.1777 -128.9000
-151.2093  60.7358  -56.3700
-147.6669  61.0402  -29.9200
-153.0680  59.2759  -72.6300
-147.7176  61.0624  -33.2000
-151.1334  61.0598  -59.3000
-152.6146  60.2500  -96.6700
-151.3752  61.1678  -66.1500
-150.6166  63.2005 -135.2000
-150.6097  63.1880 -137.6500
-150.8276  61.9760  -58.5600
-149.4998  62.9299  -77.6300
-151.5956  62.6610 -105.0000
-153.4990  59.5716 -116.1700
-150.2578  63.1217 -122.0100
-150.8081  61.5022  -58.9400
-146.2915  61.6262  -44.0700
-153.4688  59.8164 -125.2800
-154.4223  58.9112 -119.8400
-150.7929  60.9638  -46.3200
-150.4277  63.0434 -117.9300
-150.7826  62.9353 -109.8000
-151.0792  62.1637  -80.9800
-152.6833  60.0824  -86.4800
-152.5464  59.5399  -71.1400
-148.2508  62.2958  -39.1700
-149.7997  63.2619 -102.9100
-148.8504  62.0923  -40.6000
-152.6362  60.3345 -101.2000
-149.3803  62.0631  -43.9100
-150.1935  61.4694  -34.7900
-149.6946  62.1394  -55.5800
-150.8592  63.0581 -128.6800
-148.4273  62.0231  -33.9400
-150.4953  61.4161  -47.2200
-149.8111  63.3000 -100.8500
-152.2493  60.4007  -82.5100
-151.2283  59.3708  -40.6500
-149.7065  62.1372  -55.2400
-149.7090  62.5047  -63.0500
-153.2385  60.1638 -126.6700
-150.9581  59.6469  -52.4100
-150.8335  61.7370  -58.7600
-151.4202  60.9090  -57.9300
-149.1712  63.1188  -90.5500
-151.4646  60.0718  -57.0600
-148.3321  62.8665  -63.6700
-151.7616  60.5121  -71.9500
-153.1034  60.0316 -107.1300
-152.9671  60.0385  -96.4100
-150.9212  62.0376  -78.1100
-153.2343  59.9573 -117.4200
-152.5478  60.1226  -83.8000
-153.0778  60.1319 -110.7200
-151.5358  59.8392  -49.0300
-150.6242  63.1404 -122.6300
-152.5841  59.7999  -82.3700
-149.2140  62.6106  -58.4000
-150.7941  61.2448  -55.0700
-152.3345  61.5258 -129.4400
-148.0468  62.0990  -35.2600
-152.3525  60.0542  -73.9400
-152.6268  60.1181  -97.0600
-146.7660  61.4466  -37.9700
-153.0826  59.9960 -120.7800
-152.7040  60.6093 -114.2000
-152.4495  59.3971  -67.5000
-151.3379  60.9922  -62.5400
-151.1772  61.0952  -56.0900
-153.5326  59.8842 -137.7700
-152.0142  62.5053 -128.3100
-151.1875  61.1753  -57.5500
-150.8825  60.9745  -44.4300
-151.2126  61.5248  -64.6900
-152.9750  60.2315 -103.9900
-152.2559  59.5291  -80.6100
-149.8312  62.9738  -92.5200
-153.4584  59.8475 -128.0800
-149.8778  61.5190  -40.7100
-149.6880  63.1945 -105.2500
-153.1401  59.3493  -96.9900
-148.8530  63.3912  -88.3500
-153.4535  60.4189 -167.1600
-152.7714  60.0051 -102.0500
-150.9637  60.3613  -46.2000
-149.9787  61.7156  -43.9900
-149.6104  63.2998 -104.6300
-152.6207  60.1208  -95.0700
-152.4208  59.8500  -87.2700
-150.7447  62.5324  -80.4100
-151.0817  62.3089  -89.1500
-147.3523  61.6580  -33.8700
-153.3915  60.0353 -127.9600
-150.4415  61.3396  -47.2100
-150.6349  62.9899 -106.7400
-149.7871  62.0471  -46.6500
-150.5249  63.1132 -122.8400
-150.3066  61.5033  -53.1900
-149.7070  62.8841  -81.0900
-153.3311  60.1771 -136.3400
-149.0958  63.1145  -85.9400
-152.8762  60.1001 -103.2700
-148.8644  62.0939  -39.7800
-150.6490  62.9416 -104.7400
-149.8439  63.1955  -95.5000
-153.0527  60.3013 -103.8700
-152.5464  59.9244  -85.8900
-150.5071  63.1255 -109.6700
-151.2201  62.5357  -95.5400
-152.3849  60.1352  -88.3900
-152.7348  60.0007 -100.3600
-152.4283  60.3367  -82.8400
-153.4880  59.7294 -114.8700
-151.0832  62.8898 -116.2800
-150.9240  61.0730  -49.4200
-152.0565  59.6078  -54.2100
-149.5388  63.1202  -89.1800
-149.5531  62.7984  -80.4900
-153.4641  59.1886  -92.0200
-150.5284  62.9563 -105.5700
-153.3745  60.1121 -142.6900
-153.5485  59.8458 -140.5800
-150.3328  60.6624  -39.6400
-149.7205  62.4889  -66.1000
-152.4720  59.4079  -81.0800
-149.5615  61.6685  -30.4100
-150.9657  61.4541  -62.7600
-151.7872  61.7068 -100.0000
-152.2950  61.1287 -127.7900
-147.3991  62.0135  -35.7100
-149.4873  61.2027  -36.7400
-151.2958  61.2597  -64.7400
-152.4571  59.7140  -81.0400
-152.1123  60.0320  -83.1300
-152.5405  59.9233  -85.2500
-152.7946  60.0004  -93.2200
-150.9744  63.0045 -121.8500
-152.7462  59.9650 -100.1000
-150.5102  62.8978  -96.2500
-149.9310  62.8751  -82.9100
-152.6193  60.2668  -95.9400
-153.1137  60.1533 -130.1900
-149.9606  61.6329  -40.4500
-152.4780  60.3556  -86.9800
-153.2868  59.9290 -120.9900
-152.6600  60.1128  -97.6300
-148.8246  62.6940  -67.3400
-152.8248  60.7155 -130.0200
-152.9392  60.0776  -99.8300
-152.2458  59.5536  -76.8000
-151.2000  62.9030 -117.6100
-149.0213  63.2903  -86.1400
-150.8916  62.9667 -114.0100
-152.2888  58.9464  -51.2100
-153.2089  60.1707 -124.0000
-151.1521  59.6119  -48.0300
-150.4771  63.1084 -114.8400
-153.4751  59.8976 -124.7200
-152.1453  60.2938  -89.9100
-153.7501  59.9467 -159.7000
-153.4517  59.5811 -112.8100
-150.1794  60.9788  -40.8600
-152.6338  60.0176  -84.2300
-150.9824  62.8858 -114.4500
-147.4312  63.4891  -71.5700
-153.5964  60.1204 -151.7700
-149.7351  61.5754  -32.2900
-150.8178  62.0692  -72.7400
-150.8371  62.0702  -73.4000
-152.5594  59.4661  -68.0000
-153.1980  60.2845 -129.9100
-151.3736  60.8347  -69.1900
-151.1246  60.2180  -56.8400
-153.4855  59.9826 -127.4900
-149.9723  61.6330  -39.0600
-150.4358  63.1028 -111.3700
-150.6864  61.4972  -54.5000
-150.4379  62.0836  -49.0600
-151.6057  60.0073  -78.1400
-150.5177  63.0224 -121.1600
-152.6894  60.2712 -102.7800
-149.7684  61.5888  -39.0900
-150.8413  61.8649  -62.5300
-150.8411  61.8667  -57.2300
-150.8520  61.8602  -56.5800
-150.8714  61.8461  -58.0700
-150.6517  62.9137 -111.9700
-150.8558  61.8584  -56.8900
-150.7140  63.0043 -126.4900
-151.1627  60.9452  -58.3600
-150.9032  63.0281 -133.6300
-151.3330  61.8950  -68.1900
-153.5993  59.2207 -102.1500
-152.8374  58.6721  -47.8100
-152.4189  60.4698  -88.4200
-150.2688  62.2841  -60.8400
-147.7640  61.9702  -32.1600
-152.9950  60.0785 -105.9500
-151.7660  60.0915  -77.4500
-148.1857  63.0022  -55.3100
-153.0705  60.4185 -129.9800
-153.4401  59.9814 -136.6300
-150.8743  61.8620  -60.4300
-148.2532  62.8223  -58.8200
-151.7643  60.7873  -75.7600
-149.8511  63.5470 -127.6400
-150.7669  62.2039  -84.2900
-154.2053  58.5444  -93.2300
-152.2603  59.9093  -84.2000
-153.5134  59.9219 -139.7300
-149.8167  62.9072  -78.6500
-156.4928  58.6854 -179.6500
-147.4780  63.3257  -66.5800
-151.0153  63.0458 -129.8000
-152.5706  59.8088  -84.1500
-149.4783  62.4723  -58.0400
-151.1613  62.5463  -97.9800
-152.7312  59.8950  -93.0500
-152.5497  59.4313  -65.9100
-150.9246  62.3889  -79.1400
-148.3193  62.2042  -25.2900
-147.8780  61.5345  -29.7500
-150.7734  62.0465  -67.3100
-149.4884  62.5870  -73.5500
-153.3943  60.4191 -150.6600
-150.8978  62.4913  -83.1500
-148.8134  61.9048  -36.7000
-149.0106  62.9122  -69.8900
-151.3279  61.0140  -58.1600
-153.4173  60.1669 -144.7600
-150.2616  59.7909  -43.9200
-150.5632  62.9369 -112.4600
-152.3664  59.9199  -91.3900
-151.0120  61.6460  -65.9000
-151.5660  62.3496  -97.2200
-151.8465  60.0321  -68.1100
-151.3256  62.2875 -101.4900
-153.5152  60.1536 -157.1500
-153.4226  60.0700 -128.0900
-151.2104  62.0974  -85.8100
-150.0307  61.5305  -43.5300
-153.5300  59.9966 -153.7900
-152.9104  59.5913 -101.8600
-152.4993  60.4129  -94.2600
-152.7670  59.7737  -79.2400
-150.1668  61.0103  -39.4400
-153.3798  60.1851 -150.9300
-151.8096  59.5014  -44.3900
-150.9135  61.6151  -60.4200
-149.9156  61.8132  -41.9800
-150.8495  61.8677  -57.2800
-152.9168  60.1788 -101.8200
-151.5833  60.9913  -70.5000
-152.0375  60.1327  -61.7900
-153.4855  59.3526 -102.7400
-150.9935  62.1961  -73.4200
-152.3134  59.5746  -58.6800
-149.7701  61.7193  -42.2700
-147.0380  61.9181  -46.4800
-150.6735  61.4881  -61.8800
-150.8873  60.3219  -61.2000
-150.6353  63.1748 -136.9500
-153.3730  59.8707 -124.4700
-152.0596  62.4627 -127.4500
-150.7401  61.3492  -39.4200
-151.6143  60.9596  -76.7200
-150.7090  61.3285  -50.1900
-151.6839  61.7546  -95.9600
-146.7857  61.4103  -38.1700
-150.0489  61.4522  -42.3400
-149.7179  61.7182  -36.3000
-150.1655  61.0086  -37.3000
-152.5085  59.9488  -87.0000
-153.2551  59.8966 -125.6100
-153.0287  59.9391 -105.1800
-150.5691  59.8388  -31.3900
-152.1123  60.4961  -77.4600
-151.6814  60.6673  -67.0300
-149.5919  62.7902  -74.8000
-150.6884  61.8227  -53.8900
-148.8749  63.4417  -92.5800
-153.5072  59.7634 -123.6700
-149.6717  63.2885 -102.8200
-152.5483  59.4760  -68.7600
-151.0350  63.0875 -142.1800
-147.8769  61.5304  -34.4900
-151.9780  60.2560  -65.1400
-151.2999  62.3940  -94.7600
-149.0653  63.7368 -126.1800
-150.1552  60.1689  -28.6100
-152.0392  60.4697  -82.4900
-150.6953  63.1133 -136.1900
-152.2742  59.9675  -91.2200
-152.8864  58.9330  -58.5300
-152.9027  59.3655  -89.5800
-150.4756  63.2585 -141.8000
-153.3513  60.1820 -136.1900
-149.6606  62.5606  -66.4500
-152.0165  60.7664  -89.3000
-152.7887  61.0968 -154.8800
-151.8672  59.9574  -50.0700
-149.6982  61.7812  -46.6900
-148.2714  62.3009  -36.5600
-148.3357  62.0825  -36.6600
-152.9216  60.0532  -99.8200
-148.7191  62.8648  -65.9500
-151.7398  60.8226  -73.2200
-150.1308  61.4396  -44.7100
-150.2879  63.2530 -125.4400
-151.1464  62.5013  -94.2000
-151.1903  62.5038  -86.5700
-151.7977  60.7168  -78.6400
-146.5035  61.5533  -36.6900
-153.8683  58.0358  -68.1800
-151.2550  62.3334  -86.9200
-153.5857  59.2750 -114.7000
-149.7392  62.8598  -74.3500
-151.5689  60.9920  -69.4800
-150.6088  60.1207  -46.7300
-151.2523  62.0273  -93.0700
-153.1388  60.0721 -112.3300
-152.4200  59.5212  -61.0900
-153.4587  59.6193 -114.4200
-153.3402  59.7818 -122.1900
-150.4384  59.6827  -51.3100
-153.5929  60.0297 -146.7700
-151.1623  60.6440  -52.6000
-148.5074  62.7349  -69.3000
-151.7233  59.9754  -51.4500
-151.7794  61.6727  -83.1200
-151.1289  62.1278  -92.1900
-152.7466  60.3418 -104.3600
-151.2515  62.8919 -128.0900
-149.4593  61.7531  -54.6500
-148.7179  63.8800 -113.0200
-153.3846  59.7095 -125.5600
-149.2915  63.2425  -88.7000
-151.9850  59.2055  -45.2100
-151.3105  62.0415  -93.6600
-152.5605  60.0706  -89.1400
-151.8668  59.9403  -55.9600
-152.6673  60.0118  -96.3800
-153.5543  59.7522 -123.0800
-151.4273  61.9940  -77.6100
-152.7846  59.7264  -83.8200
-152.7978  59.7278  -81.9900
-153.0398  60.1446 -107.2800
-149.5334  62.1853  -53.2600
-153.2273  60.1583 -122.0600
-150.0126  62.0500  -54.1500
-150.3768  61.7029  -53.9000
-150.8400  62.7583  -93.0800
-151.9646  60.6518  -71.4100
-152.3908  59.9770  -81.5000
-150.0097  61.2720  -42.1200
-151.9830  60.9950  -84.5900
-148.6348  62.8777  -69.6100
-153.5194  60.0477 -153.7800
-152.3904  59.0372  -67.6100
-149.1557  63.4636  -94.4500
-152.7124  59.7421  -83.1600
-149.0566  62.5780  -58.1400
-151.0250  61.9935  -64.0700
-150.1859  61.0160  -38.9100
-149.8706  61.6777  -37.6400
-151.5043  60.0810  -63.3200
-150.1869  61.0122  -39.5600
-151.6131  61.0014  -68.6300
-153.4597  60.0156 -133.8600
-152.6865  59.6734  -81.8000
-153.2279  59.9044 -123.6100
-150.1535  62.7392  -83.4900
-148.9924  62.7810  -62.9300
-152.9829  59.4526  -91.1500
-150.3513  62.8584  -88.7700
-151.8652  60.5301  -72.1000
-151.8572  58.2460  -42.0900
-152.3722  61.0422 -112.8500
