"Date" "Time" "Latitude" "Longitude" "Depth" "Magnitude" "MagType" "NbStations" "Gap" "Distance" "RMS" "Source" "EventID"
"2001/10/19" "03:28:44.46" "-4.1020" "123.9070" "33.00" "7.50" "Mw" "234" "" "" "1.14" "NEI" "2001101940"
"2001/10/31" "09:10:20.00" "-5.9120" "150.1960" "33.00" "7.00" "Mw" "254" "" "" "0.92" "NEI" "2001103140"
"2001/11/14" "09:26:10.01" "35.9460" "90.5410" "10.00" "7.80" "Mw" "368" "" "" "1.07" "NEI" "2001111440"
"2001/12/12" "14:02:35.04" "-42.8130" "124.6880" "10.00" "7.10" "Mw" "255" "" "" "0.97" "NEI" "2001121240"
"2002/01/02" "17:22:48.76" "-17.6000" "167.8560" "21.00" "7.20" "Mw" "427" "" "" "0.90" "NEI" "2002010240"
"2002/03/03" "12:08:19.74" "36.5020" "70.4820" "225.60" "7.40" "Mw" "138" "" "" "1.06" "NEI" "2002030340"
"2002/03/05" "21:16:09.13" "6.0330" "124.2490" "31.00" "7.50" "Mw" "321" "" "" "0.95" "NEI" "2002030541"
"2002/03/31" "06:52:50.49" "24.2790" "122.1790" "32.80" "7.10" "Mw" "550" "" "" "0.96" "NEI" "2002033140"
"2002/04/26" "16:06:07.00" "13.0880" "144.6190" "85.70" "7.10" "Mw" "257" "" "" "1.04" "NEI" "2002042640"
"2002/06/28" "17:19:30.27" "43.7520" "130.6660" "566.00" "7.30" "Mw" "712" "" "" "0.86" "NEI" "2002062840"
"2002/08/19" "11:01:01.19" "-21.6960" "-179.5130" "580.00" "7.70" "Mw" "670" "" "" "0.93" "NEI" "2002081940"
"2002/08/19" "11:08:24.31" "-23.8840" "178.4950" "675.40" "7.70" "Mw" "302" "" "" "1.08" "NEI" "2002081940"
"2002/09/08" "18:44:23.71" "-3.3020" "142.9450" "13.00" "7.60" "Mw" "428" "" "" "1.16" "NEI" "2002090840"
"2002/10/10" "10:50:20.57" "-1.7570" "134.2970" "10.00" "7.60" "Mw" "375" "" "" "1.15" "NEI" "2002101040"
"2002/11/02" "01:26:10.70" "2.8240" "96.0850" "30.00" "7.40" "Mw" "418" "" "" "1.22" "NEI" "2002110240"
"2002/11/03" "22:12:41.52" "63.5141" "-147.4529" "4.20" "7.90" "Mw" "94" "" "" "1.58" "AK" ""
"2002/11/17" "04:53:53.54" "47.8240" "146.2090" "459.10" "7.30" "Mw" "326" "" "" "1.02" "NEI" "2002111740"
"2003/01/20" "08:43:06.07" "-10.4910" "160.7700" "33.00" "7.30" "Mw" "457" "" "" "0.84" "NEI" "2003012040"
"2003/01/22" "02:06:34.61" "18.7700" "-104.1040" "24.00" "7.60" "Mw" "551" "" "" "1.40" "NEI" "2003012240"
"2003/03/17" "16:36:17.31" "51.2720" "177.9780" "33.00" "7.10" "Mw" "607" "" "" "1.26" "NEI" "2003031740"
"2003/05/26" "09:24:33.40" "38.8490" "141.5680" "68.00" "7.00" "Mw" "690" "" "" "1.01" "NEI" "2003052640"
"2003/05/26" "19:23:27.94" "2.3540" "128.8550" "31.00" "7.00" "Mw" "473" "" "" "1.09" "NEI" "2003052640"
"2003/06/20" "06:19:38.91" "-7.6060" "-71.7220" "558.10" "7.10" "Mw" "672" "" "" "0.89" "NEI" "2003062040"
"2003/07/15" "20:27:50.53" "-2.5980" "68.3820" "10.00" "7.60" "Me" "522" "" "" "0.98" "NEI" "2003071540"
"2003/08/04" "04:37:20.13" "-60.5320" "-43.4110" "10.00" "7.60" "Mw" "315" "" "" "1.09" "NEI" "2003080440"
"2003/08/21" "12:12:49.79" "-45.1040" "167.1440" "28.00" "7.20" "Mw" "428" "" "" "1.10" "NEI" "2003082140"
"2003/09/25" "19:50:06.36" "41.8150" "143.9100" "27.00" "8.30" "Mw" "669" "" "" "0.88" "NEI" "2003092540"
"2003/09/25" "21:08:00.03" "41.7740" "143.5930" "33.00" "7.40" "Mw" "514" "" "" "1.02" "NEI" "2003092540"
"2003/09/27" "11:33:25.08" "50.0380" "87.8130" "16.00" "7.30" "Mw" "667" "" "" "1.03" "NEI" "2003092740"
"2003/10/31" "01:06:28.28" "37.8120" "142.6190" "10.00" "7.00" "Mw" "568" "" "" "0.80" "NEI" "2003103140"
"2003/11/17" "06:43:06.80" "51.1460" "178.6500" "33.00" "7.80" "Mw" "604" "" "" "1.11" "NEI" "2003111740"
"2003/12/27" "16:00:59.45" "-22.0150" "169.7660" "10.00" "7.30" "Mw" "235" "" "" "1.30" "NEI" "2003122741"
"2004/01/03" "16:23:21.02" "-22.2530" "169.6830" "22.00" "7.10" "Mw" "597" "" "" "1.06" "NEI" "2004010340"
"2004/02/05" "21:05:02.84" "-3.6150" "135.5380" "16.60" "7.00" "Mw" "367" "" "" "0.98" "NEI" "2004020540"
"2004/02/07" "02:42:35.21" "-4.0030" "135.0230" "10.00" "7.30" "Mw" "390" "" "" "1.01" "NEI" "2004020740"
"2004/07/15" "04:27:14.73" "-17.6560" "-178.7600" "565.50" "7.10" "Mw" "208" "" "" "0.93" "NEI" "2004071540"
"2004/07/25" "14:35:19.06" "-2.4270" "103.9810" "582.10" "7.30" "Mw" "641" "" "" "0.85" "NEI" "2004072540"
"2004/09/05" "10:07:07.82" "33.0700" "136.6180" "14.00" "7.20" "Mw" "643" "" "" "0.89" "NEI" "2004090540"
"2004/09/05" "14:57:18.61" "33.1840" "137.0710" "10.00" "7.40" "Mw" "594" "" "" "0.91" "NEI" "2004090540"
"2004/10/09" "21:26:53.69" "11.4220" "-86.6650" "35.00" "7.00" "Mw" "441" "" "" "1.10" "NEI" "2004100940"
"2004/11/11" "21:26:41.15" "-8.1520" "124.8680" "10.00" "7.50" "Mw" "301" "" "" "1.07" "NEI" "2004111140"
"2004/11/15" "09:06:56.56" "4.6950" "-77.5080" "15.00" "7.20" "Mw" "708" "" "" "0.90" "NEI" "2004111540"
"2004/11/22" "20:26:23.90" "-46.6760" "164.7210" "10.00" "7.10" "Mw" "585" "" "" "1.13" "NEI" "2004112240"
"2004/11/26" "02:25:03.31" "-3.6090" "135.4040" "10.00" "7.10" "Mw" "439" "" "" "1.18" "NEI" "2004112640"
"2004/11/28" "18:32:14.13" "43.0060" "145.1190" "39.00" "7.00" "Mw" "929" "" "" "0.79" "NEI" "2004112840"
"2004/12/23" "14:59:04.41" "-49.3120" "161.3450" "10.00" "8.10" "Mw" "331" "" "" "1.12" "NEI" "2004122340"
"2004/12/26" "00:58:53.45" "3.2950" "95.9820" "30.00" "9.00" "Mw" "601" "" "" "1.17" "NEI" "2004122640"
"2004/12/26" "04:21:29.81" "6.9100" "92.9580" "39.20" "7.20" "Mw" "385" "" "" "1.00" "NEI" "2004122640"
"2005/02/05" "12:23:18.94" "5.2930" "123.3370" "525.00" "7.10" "Mw" "640" "" "" "1.14" "NEI" "2005020540"
"2005/03/02" "10:42:12.23" "-6.5270" "129.9330" "201.70" "7.10" "Mw" "569" "" "" "1.16" "NEI" "2005030240"
"2005/03/28" "16:09:36.53" "2.0850" "97.1080" "30.00" "8.60" "Mw" "510" "" "" "0.91" "NEI" "2005032840"
"2005/06/13" "22:44:33.90" "-19.9870" "-69.1970" "115.60" "7.80" "Mw" "714" "" "" "1.01" "NEI" "2005061340"
"2005/06/15" "02:50:54.19" "41.2920" "-125.9530" "16.00" "7.20" "Mw" "420" "" "" "1.20" "NEI" "2005061540"
"2005/07/24" "15:42:06.21" "7.9200" "92.1900" "16.00" "7.20" "Mw" "636" "" "" "0.93" "NEI" "2005072440"
"2005/08/16" "02:46:28.40" "38.2760" "142.0390" "36.00" "7.20" "Mw" "698" "" "" "0.95" "NEI" "2005081640"
"2005/09/09" "07:26:43.73" "-4.5390" "153.4740" "90.00" "7.60" "Mw" "502" "" "" "1.04" "NEI" "2005090940"
"2005/09/26" "01:55:37.67" "-5.6780" "-76.3980" "115.00" "7.50" "Mw" "696" "" "" "0.88" "NEI" "2005092640"
"2005/10/08" "03:50:40.80" "34.5390" "73.5880" "26.00" "7.60" "Mw" "724" "" "" "0.90" "NEI" "2005100840"
"2005/11/14" "21:38:51.42" "38.1070" "144.8960" "11.00" "7.00" "Mw" "699" "" "" "0.86" "NEI" "2005111440"
"2006/01/02" "06:10:49.76" "-60.9570" "-21.6060" "13.00" "7.40" "Mw" "271" "" "" "1.28" "NEI" "2006010240"
"2006/01/02" "22:13:40.49" "-19.9260" "-178.1780" "582.90" "7.20" "Mw" "646" "" "" "1.11" "NEI" "2006010240"
"2006/01/27" "16:58:53.67" "-5.4730" "128.1310" "397.00" "7.60" "Mw" "560" "" "" "0.88" "NEI" "2006012740"
"2006/02/22" "22:19:07.80" "-21.3240" "33.5830" "11.00" "7.00" "Mw" "412" "" "" "1.37" "NEI" "2006022240"
"2006/04/20" "23:25:02.15" "60.9490" "167.0890" "22.00" "7.60" "Mw" "579" "" "" "0.87" "NEI" "2006042040"
"2006/05/03" "15:26:40.29" "-20.1870" "-174.1230" "55.00" "8.00" "Mw" "626" "" "" "1.18" "NEI" "2006050340"
"2006/05/16" "10:39:23.34" "-31.8100" "-179.3070" "152.00" "7.40" "Mw" "613" "" "" "1.32" "NEI" "2006051640"
"2006/07/17" "08:19:26.68" "-9.2840" "107.4190" "20.00" "7.70" "Mw" "357" "" "" "1.16" "NEI" "2006071740"
"2006/08/20" "03:41:48.04" "-61.0290" "-34.3710" "13.00" "7.00" "Mw" "322" "" "" "1.01" "NEI" "2006082040"
"2006/11/15" "11:14:13.57" "46.5920" "153.2660" "10.00" "8.30" "Mw" "576" "" "" "1.07" "NEI" "2006111540"
"2006/12/26" "12:26:21.14" "21.7990" "120.5470" "10.00" "7.10" "Mw" "744" "" "" "1.00" "NEI" "2006122640"
"2007/01/13" "04:23:21.16" "46.2430" "154.5240" "10.00" "8.10" "Mw" "606" "" "" "1.12" "NEI" "2007011340"
"2007/01/21" "11:27:45.06" "1.0650" "126.2820" "22.00" "7.50" "Mw" "570" "" "" "1.22" "NEI" "2007012140"
"2007/03/25" "00:40:01.61" "-20.6170" "169.3570" "34.00" "7.10" "Mw" "426" "" "" "1.00" "NEI" "2007032540"
"2007/04/01" "20:39:58.71" "-8.4660" "157.0430" "24.00" "8.10" "Mw" "439" "" "" "1.32" "NEI" "2007040140"
"2007/08/01" "17:08:51.40" "-15.5950" "167.6800" "120.00" "7.20" "Mw" "494" "" "" "1.14" "NEI" "2007080140"
"2007/08/08" "17:05:04.92" "-5.8590" "107.4190" "280.00" "7.50" "Mw" "228" "" "" "1.13" "NEI" "2007080840"
"2007/08/15" "23:40:57.89" "-13.3860" "-76.6030" "39.00" "8.00" "Me" "625" "" "" "0.86" "NEI" "2007081540"
"2007/09/02" "01:05:18.15" "-11.6100" "165.7620" "35.00" "7.20" "Me" "312" "" "" "1.31" "NEI" "2007090240"
"2007/09/12" "11:10:26.83" "-4.4380" "101.3670" "34.00" "8.50" "Me" "411" "" "" "1.03" "NEI" "2007091240"
"2007/09/12" "23:49:03.72" "-2.6250" "100.8410" "35.00" "7.90" "Me" "446" "" "" "1.01" "NEI" "2007091241"
"2007/09/13" "03:35:28.72" "-2.1300" "99.6270" "22.00" "7.00" "Me" "537" "" "" "1.04" "NEI" "2007091340"
"2007/09/28" "13:38:57.88" "22.0130" "142.6680" "260.00" "7.50" "Mw" "558" "" "" "0.97" "NEI" "2007092841"
"2007/09/30" "05:23:34.07" "-49.2710" "164.1150" "10.00" "7.40" "Mw" "499" "" "" "1.19" "NEI" "2007093040"
"2007/10/31" "03:30:15.96" "18.9000" "145.3880" "207.00" "7.20" "Mw" "461" "" "" "1.09" "NEI" "2007103140"
"2007/11/14" "15:40:50.53" "-22.2470" "-69.8900" "40.00" "7.70" "Me" "610" "" "" "1.11" "NEI" "2007111440"
"2007/11/29" "19:00:20.42" "14.9440" "-61.2740" "156.00" "7.40" "Mw" "663" "" "" "0.74" "NEI" "2007112940"
"2007/12/09" "07:28:20.82" "-25.9960" "-177.5140" "152.50" "7.80" "Mw" "512" "" "" "1.12" "NEI" "2007120940"
"2007/12/19" "09:30:27.93" "51.3600" "-179.5090" "34.00" "7.20" "Mw" "702" "" "" "0.96" "NEI" "2007121940"
"2008/02/20" "08:08:30.52" "2.7680" "95.9640" "26.00" "7.40" "Mw" "607" "" "" "0.97" "NEI" "2008022040"
"2008/02/25" "08:36:33.03" "-2.4860" "99.9720" "25.00" "7.20" "Mw" "505" "" "" "1.22" "NEI" "2008022540"
"2008/03/20" "22:32:57.93" "35.4900" "81.4670" "10.00" "7.20" "Mw" "532" "" "" "1.03" "NEI" "2008032040"
"2008/04/09" "12:46:12.72" "-20.0710" "168.8920" "33.00" "7.30" "Mw" "486" "" "" "1.29" "NEI" "2008040940"
"2008/04/12" "00:30:12.60" "-55.6640" "158.4530" "16.00" "7.10" "Mw" "541" "" "" "0.99" "NEI" "2008041240"
"2008/05/12" "06:28:01.57" "31.0020" "103.3220" "19.00" "7.90" "Mw" "774" "" "" "1.20" "NEI" "2008051240"
"2008/06/30" "06:17:43.02" "-58.2270" "-22.0990" "8.00" "7.00" "Mw" "309" "" "" "1.36" "NEI" "2008063040"
"2008/07/05" "02:12:04.48" "53.8820" "152.8860" "632.80" "7.70" "Mw" "777" "" "" "0.83" "NEI" "2008070540"
"2008/07/19" "02:39:28.70" "37.5520" "142.2140" "22.00" "7.00" "Mw" "577" "" "" "0.84" "NEI" "2008071940"
"2008/09/29" "15:19:31.59" "-29.7560" "-177.6830" "36.00" "7.00" "Mw" "524" "" "" "1.21" "NEI" "2008092940"
"2008/11/16" "17:02:32.70" "1.2710" "122.0910" "30.00" "7.40" "Mw" "365" "" "" "1.10" "NEI" "2008111640"
"2008/11/24" "09:02:58.76" "54.2030" "154.3220" "492.30" "7.30" "Mw" "531" "" "" "0.77" "NEI" "2008112440"
"2009/01/03" "19:43:50.65" "-0.4140" "132.8850" "17.00" "7.70" "Mw" "288" "" "" "1.27" "NEI" "2009010340"
"2009/01/03" "22:33:40.29" "-0.6910" "133.3050" "23.00" "7.40" "Mw" "314" "" "" "1.03" "NEI" "2009010340"
"2009/01/15" "17:49:39.07" "46.8570" "155.1540" "36.00" "7.40" "Mw" "522" "" "" "0.91" "NEI" "2009011540"
"2009/02/11" "17:34:50.49" "3.8860" "126.3870" "20.00" "7.20" "Mw" "432" "" "" "1.14" "NEI" "2009021140"
"2009/02/18" "21:53:45.16" "-27.4240" "-176.3300" "25.00" "7.00" "Mw" "353" "" "" "0.95" "NEI" "2009021840"
"2009/03/19" "18:17:40.47" "-23.0430" "-174.6600" "31.00" "7.60" "Mw" "504" "" "" "1.00" "NEI" "2009031940"
"2009/05/28" "08:24:46.56" "16.7310" "-86.2170" "19.00" "7.30" "Mw" "464" "" "" "1.12" "NEI" "2009052840"
"2009/07/15" "09:22:29.03" "-45.7620" "166.5620" "12.00" "7.80" "Mw" "434" "" "" "0.00" "WEL" "2009071540"
"2009/08/09" "10:55:55.61" "33.1670" "137.9410" "297.00" "7.10" "Mw" "447" "" "" "0.90" "NEI" "2009080920"
"2009/08/10" "19:55:35.61" "14.0990" "92.8880" "4.70" "7.50" "Mw" "303" "" "" "1.01" "NEI" "2009081020"
"2009/09/02" "07:55:01.05" "-7.7820" "107.2970" "46.00" "7.00" "Mw" "312" "" "" "0.89" "NEI" "2009090220"
"2009/09/29" "17:48:10.99" "-15.4890" "-172.0950" "18.00" "8.10" "Mw" "520" "" "" "1.01" "NEI" "2009092920"
"2009/09/30" "10:16:09.25" "-0.7200" "99.8670" "81.00" "7.50" "Mw" "498" "" "" "0.92" "NEI" "2009093020"
"2009/10/07" "22:03:14.47" "-13.0060" "166.5100" "45.00" "7.70" "Mw" "283" "" "" "1.31" "NEI" "2009100720"
"2009/10/07" "22:18:51.24" "-12.5170" "166.3820" "35.00" "7.80" "Mw" "195" "" "" "0.97" "NEI" "2009100720"
"2009/10/07" "23:13:48.16" "-13.0930" "166.4970" "31.10" "7.40" "Mw" "314" "" "" "0.96" "NEI" "2009100720"
"2009/11/09" "10:44:54.77" "-17.2360" "178.3350" "590.90" "7.30" "Mw" "431" "" "" "0.87" "NEI" "2009110920"
"2010/01/03" "22:36:27.96" "-8.7990" "157.3460" "25.00" "7.10" "Mw" "380" "" "" "1.07" "NEI" "2010010320"
"2010/01/12" "21:53:10.06" "18.4430" "-72.5710" "13.00" "7.00" "Mw" "500" "" "" "0.97" "NEI" "2010011220"
"2010/02/26" "20:31:26.97" "25.9300" "128.4250" "25.00" "7.00" "Mw" "487" "" "" "1.05" "NEI" "2010022620"
"2010/02/27" "06:34:11.53" "-36.1220" "-72.8980" "22.90" "8.80" "Mw" "454" "" "" "1.09" "NEI" "2010022720"
"2010/04/04" "22:40:42.15" "32.2587" "-115.2872" "10.00" "7.20" "Mw" "21" "" "" "0.38" "CI" "146076"
"2010/04/06" "22:15:01.58" "2.3830" "97.0480" "31.00" "7.80" "Mw" "352" "" "" "1.19" "NEI" "2010040621"
"2010/05/09" "05:59:41.62" "3.7480" "96.0180" "38.00" "7.20" "Mw" "611" "" "" "0.92" "NEI" "2010050910"
"2010/05/27" "17:14:46.57" "-13.6980" "166.6430" "31.00" "7.10" "Mw" "327" "" "" "1.08" "NEI" "2010052710"
"2010/06/12" "19:26:50.45" "7.8800" "91.9360" "35.00" "7.50" "Mw" "511" "" "" "1.10" "NEI" "2010061210"
"2010/06/16" "03:16:27.52" "-2.1710" "136.5450" "18.00" "7.00" "Mw" "275" "" "" "1.27" "NEI" "2010061610"
"2010/07/18" "13:34:59.33" "-5.9350" "150.5880" "35.00" "7.30" "Mw" "388" "" "" "1.15" "NEI" "2010071811"
"2010/07/23" "22:08:11.25" "6.7170" "123.4090" "607.10" "7.30" "Mw" "493" "" "" "0.91" "NEI" "2010072310"
"2010/07/23" "22:51:12.45" "6.4860" "123.4670" "585.80" "7.60" "Mw" "341" "" "" "0.89" "NEI" "2010072310"
"2010/07/23" "23:15:10.19" "6.7760" "123.2600" "640.60" "7.40" "Mw" "442" "" "" "0.82" "NEI" "2010072310"
"2010/08/04" "22:01:43.89" "-5.7680" "150.7760" "44.00" "7.00" "Mw" "175" "" "" "1.05" "NEI" "2010080410"
